% Model:              
% Version:            COMSOL 5.3.1.348
% Date:               Jul 5 2019, 13:11
% Dimension:          2
% Nodes:              2500
% Expressions:        3
% Description:        
% Length unit:        m
% X                       Y                        u2 (K) @ t=0             u2 (K) @ t=1.9E-5        u2 (K) @ t=1E-4
0.03265306122448979       0.06204081632653061      349.9999938726676        350.67792109671853       357.7775734146251
0.0346938775510204        0.06204081632653061      349.9999996608277        350.34345730959484       355.676286949983
0.03673469387755102       0.06204081632653061      349.9999987059107        350.09227463006596       353.6121358332508
0.038775510204081626      0.06204081632653061      349.9999924562259        349.920568058065         351.5834764538993
0.04081632653061224       0.06204081632653061      349.9999923205305        349.7846414843157        349.5656248837619
0.04285714285714285       0.06204081632653061      349.99999651437156       349.6752614141035        347.54550091338854
0.044897959183673466      0.06204081632653061      349.99999784760087       349.5787214043706        345.49938197534465
0.046938775510204075      0.06204081632653061      349.99999632021866       349.49502145511724       343.42726806963043
0.048979591836734684      0.06204081632653061      349.9999932810899        349.42190590517754       341.32478234287174
0.0510204081632653        0.06204081632653061      349.99999398929356       349.34478280664473       339.1618053260852
0.05306122448979591       0.06204081632653061      349.9999964395629        349.2524804555816        336.9210133763928
0.055102040816326525      0.06204081632653061      349.9999974067171        349.12888978305057       334.5844121833214
0.057142857142857134      0.06204081632653061      349.9999968907565        348.97401078905153       332.15200174687095
0.05918367346938775       0.06204081632653061      349.99999530704184       348.78342589994986       329.61656802554586
0.06122448979591836       0.06204081632653061      349.9999923378944        348.53631330775175       326.95171847987405
0.06326530612244897       0.06204081632653061      349.99999102212485       348.18663497026          324.14640668452785
0.06530612244897958       0.06204081632653061      349.99999850254716       347.6958512750643        321.1946234985088
0.06734693877551019       0.06204081632653061      350.00001477916146       347.0639622221647        318.09636892181743
0.0693877551020408        0.06204081632653061      350.00000163634775       346.2556350436849        314.84387706563905
0.07142857142857142       0.06204081632653061      349.9999585133278        345.1784710793549        311.4259690712219
0.07346938775510203       0.06204081632653061      349.999961217759         343.7150215317603        307.8482467884515
0.07551020408163264       0.06204081632653061      350.00005079105586       341.8253057485538        304.1130597306847
0.07755102040816325       0.06204081632653061      350.00000838910273       339.4902502968709        300.2200315114817
0.07959183673469387       0.06204081632653061      349.99988710566964       336.4092318316586        296.17952208915835
0.08163265306122448       0.06204081632653061      350.00002418664553       332.4842489683105        291.9976052272843
0.08367346938775509       0.06204081632653061      350.0003813404661        327.6844178952945        287.68389868898316
0.0857142857142857        0.06204081632653061      349.99970933635154       321.8923674045593        283.2340489568072
0.08775510204081631       0.06204081632653061      349.9990147268914        314.8635913830236        278.6869890978425
0.08979591836734693       0.06204081632653061      350.0003072688975        306.6114584017079        274.056264581864
0.09183673469387754       0.06204081632653061      350.0036171267513        297.14274754090366       269.336702741995
0.09387755102040815       0.06204081632653061      361.88077685945717       286.4096664838539        264.55071458496326
0.09591836734693876       0.06204081632653061      353.6629380002332        274.925606847098         259.73048730638783
0.09795918367346937       0.06204081632653061      316.6413861861891        262.7787745093308        254.8753603618269
0.09999999999999999       0.06204081632653061      250.00000000000065       250.00000000000006       249.99999999999997
0                         0.0636734693877551       399.99999999999994       399.99999999999994       399.99999999999994
0.002040816326530612      0.0636734693877551       371.23349671389843       393.438026235008         396.90169688387243
0.004081632653061224      0.0636734693877551       352.66041737544316       387.2528729727709        393.84411664389404
0.0061224489795918356     0.0636734693877551       344.28076198463407       381.44454021328875       390.8272592800645
0.008163265306122448      0.0636734693877551       346.4137451269889        376.0055315903658        387.83649385117496
0.01020408163265306       0.0636734693877551       349.9997758231896        371.1293025581059        384.89848718725443
0.012244897959183671      0.0636734693877551       349.9999488669786        366.9588521244316        382.0188426818705
0.014285714285714284      0.0636734693877551       350.0000420053965        363.3659633205731        379.21662735109777
0.016326530612244896      0.0636734693877551       350.00005523844305       360.35063614653035       376.491841194936
0.01836734693877551       0.0636734693877551       349.99998856611853       357.91287060230354       373.8444842133854
0.02040816326530612       0.0636734693877551       349.99994675197814       356.0065560253365        371.27682515024185
0.022448979591836733      0.0636734693877551       349.99998193032434       354.46725996683807       368.7893882621599
0.024489795918367342      0.0636734693877551       349.9999989413018        353.2017875483403        366.3758278668804
0.026530612244897955      0.0636734693877551       349.9999977849107        352.2101387698433        364.03614396440327
0.028571428571428567      0.0636734693877551       349.99997846115104       351.4923136313471        361.7703365547288
0.03061224489795918       0.0636734693877551       349.9999743208555        350.98695005899776       359.57857618617106
0.03265306122448979       0.0636734693877551       349.9999870381174        350.5616566603842        357.43255073309183
0.0346938775510204        0.0636734693877551       349.9999930123021        350.21964436936526       355.3236606279224
0.03673469387755102       0.0636734693877551       349.99999224340974       349.9609131859411        353.2519058706628
0.038775510204081626      0.0636734693877551       349.99998473144007       349.7854631101117        351.217286461313
0.04081632653061224       0.0636734693877551       349.9999844769142        349.6640898337185        349.2107381720521
0.04285714285714285       0.0636734693877551       349.99998889240845       349.5518921969959        347.1850283645879
0.044897959183673466      0.0636734693877551       349.9999904472914        349.4525346207528        345.133323589453
0.046938775510204075      0.0636734693877551       349.99998914156265       349.3660171049892        343.05562384664796
0.048979591836734684      0.0636734693877551       349.99998497522233       349.292339649705         340.95192913617234
0.0510204081632653        0.0636734693877551       349.99998639728983       349.2239791906413        338.80155209735716
0.05306122448979591       0.0636734693877551       349.9999893073741        349.12803960572234       336.55786995254084
0.055102040816326525      0.0636734693877551       349.9999907343435        349.0008116993356        334.21837856434536
0.057142857142857134      0.0636734693877551       349.9999906781979        348.842295471481         331.7830779327709
